index,Date,Amount,Department
44,2015-09,11518025.81,Mental Health & Addiction Serv
45,2015-10,23885788.18,Mental Health & Addiction Serv
46,2015-11,40159426.32,Mental Health & Addiction Serv
47,2015-12,47844327.76,Mental Health & Addiction Serv
48,2016-01,84235746.41,Mental Health & Addiction Serv
49,2016-02,30382161.15,Mental Health & Addiction Serv
50,2016-03,11171630.44,Mental Health & Addiction Serv
51,2016-04,87563802.25,Mental Health & Addiction Serv
52,2016-05,18759728.91,Mental Health & Addiction Serv
53,2016-06,11214412.34,Mental Health & Addiction Serv
54,2016-07,80494870.26,Mental Health & Addiction Serv
55,2016-08,23593326.82,Mental Health & Addiction Serv
56,2016-09,18951521.14,Mental Health & Addiction Serv
57,2016-10,29183498.3,Mental Health & Addiction Serv
58,2016-11,43428442.24,Mental Health & Addiction Serv
59,2016-12,42224292.15,Mental Health & Addiction Serv
60,2017-01,60112800.6,Mental Health & Addiction Serv
61,2017-02,41579333.45,Mental Health & Addiction Serv
62,2017-03,19586022.71,Mental Health & Addiction Serv
63,2017-04,86749487.24,Mental Health & Addiction Serv
64,2017-05,19298199.45,Mental Health & Addiction Serv
65,2017-06,9947243.04,Mental Health & Addiction Serv
66,2017-07,88124534.23,Mental Health & Addiction Serv
67,2017-08,14716605.709999999,Mental Health & Addiction Serv
68,2017-09,22801206.28,Mental Health & Addiction Serv
69,2017-10,29206303.21,Mental Health & Addiction Serv
70,2017-11,51024947.31,Mental Health & Addiction Serv
71,2017-12,31071702.57,Mental Health & Addiction Serv
72,2018-01,37297605.0,Mental Health & Addiction Serv
73,2018-02,52258453.21,Mental Health & Addiction Serv
74,2018-03,15101022.93,Mental Health & Addiction Serv
75,2018-04,59411799.61,Mental Health & Addiction Serv
76,2018-05,33280532.96,Mental Health & Addiction Serv
77,2018-06,19085114.38,Mental Health & Addiction Serv
78,2018-07,71027277.67,Mental Health & Addiction Serv
79,2018-08,31700472.22,Mental Health & Addiction Serv
80,2018-09,16651728.04,Mental Health & Addiction Serv
81,2018-10,46510065.19,Mental Health & Addiction Serv
82,2018-11,57623587.88,Mental Health & Addiction Serv
83,2018-12,39984573.14,Mental Health & Addiction Serv
84,2019-01,98030536.4,Mental Health & Addiction Serv
85,2019-02,15041626.22,Mental Health & Addiction Serv
86,2019-03,11087660.61,Mental Health & Addiction Serv
87,2019-04,85613300.87,Mental Health & Addiction Serv
88,2019-05,19087109.37,Mental Health & Addiction Serv
89,2019-06,9933637.73,Mental Health & Addiction Serv
90,2019-07,90396617.15,Mental Health & Addiction Serv
91,2019-08,14803338.16,Mental Health & Addiction Serv
92,2019-09,15697366.34,Mental Health & Addiction Serv
93,2019-10,47542926.55,Mental Health & Addiction Serv
94,2019-11,40688956.01,Mental Health & Addiction Serv
95,2019-12,34316317.3,Mental Health & Addiction Serv
96,2020-01,98381614.61,Mental Health & Addiction Serv
97,2020-02,19542471.95,Mental Health & Addiction Serv
98,2020-03,11253545.03,Mental Health & Addiction Serv
99,2020-04,92696527.22,Mental Health & Addiction Serv
100,2020-05,13422842.38,Mental Health & Addiction Serv
101,2020-06,10639978.45,Mental Health & Addiction Serv
102,2020-07,99319051.17,Mental Health & Addiction Serv
103,2020-08,18843846.53,Mental Health & Addiction Serv
104,2020-09,45317300.25,Mental Health & Addiction Serv
105,2020-10,41802907.33,Mental Health & Addiction Serv
106,2020-11,18139849.17,Mental Health & Addiction Serv
107,2020-12,25615718.39,Mental Health & Addiction Serv
108,2021-01,88129149.29,Mental Health & Addiction Serv
109,2021-02,35050253.44,Mental Health & Addiction Serv
110,2021-03,12272213.06,Mental Health & Addiction Serv
111,2021-04,93644217.61,Mental Health & Addiction Serv
112,2021-05,17912125.5,Mental Health & Addiction Serv
113,2021-06,24376903.13,Mental Health & Addiction Serv
114,2021-07,88669453.92999999,Mental Health & Addiction Serv
115,2021-08,16435144.69,Mental Health & Addiction Serv
116,2021-09,17326151.919999998,Mental Health & Addiction Serv
117,2021-10,45849547.63,Mental Health & Addiction Serv
118,2021-11,40321263.81,Mental Health & Addiction Serv
119,2021-12,40265756.33,Mental Health & Addiction Serv
120,2022-01,95508420.41,Mental Health & Addiction Serv
121,2022-02,19224297.83,Mental Health & Addiction Serv
122,2022-03,16435974.07,Mental Health & Addiction Serv
123,2022-04,87447077.81,Mental Health & Addiction Serv
124,2022-05,13689322.95,Mental Health & Addiction Serv
125,2022-06,24130943.65,Mental Health & Addiction Serv
126,2022-07,94097829.26,Mental Health & Addiction Serv
127,2022-08,20998976.2,Mental Health & Addiction Serv
128,2022-09,20625996.17,Mental Health & Addiction Serv
129,2022-10,47602078.67,Mental Health & Addiction Serv
130,2022-11,56587935.67,Mental Health & Addiction Serv
131,2022-12,37554695.86,Mental Health & Addiction Serv
132,2023-01,91324928.64,Mental Health & Addiction Serv
133,2023-02,35400553.99,Mental Health & Addiction Serv
134,2023-03,20068615.17,Mental Health & Addiction Serv
135,2023-04,94964928.98,Mental Health & Addiction Serv
136,2023-05,22118835.73,Mental Health & Addiction Serv
137,2023-06,14609031.82,Mental Health & Addiction Serv
138,2023-07,97972056.79,Mental Health & Addiction Serv
139,2023-08,20282827.88,Mental Health & Addiction Serv
140,2023-09,34266628.79,Mental Health & Addiction Serv
141,2023-10,37570486.16,Mental Health & Addiction Serv
142,2023-11,69231323.14,Mental Health & Addiction Serv
143,2023-12,39996512.56,Mental Health & Addiction Serv
144,2024-01,62417989.86,Mental Health & Addiction Serv
145,2024-02,44827739.78,Mental Health & Addiction Serv
146,2024-03,31765613.68,Mental Health & Addiction Serv
147,2024-04,66911028.15,Mental Health & Addiction Serv
148,2024-05,36080785.65,Mental Health & Addiction Serv
149,2024-06,26614616.02,Mental Health & Addiction Serv
150,2024-07,69349096.44,Mental Health & Addiction Serv
151,2024-08,33541928.57,Mental Health & Addiction Serv
152,2024-09,43151690.24,Mental Health & Addiction Serv
153,2024-10,37552395.29,Mental Health & Addiction Serv
154,2024-11,56601140.45,Mental Health & Addiction Serv
155,2024-12,40524460.26,Mental Health & Addiction Serv
156,2025-01,45787120.31,Mental Health & Addiction Serv
157,2025-02,47463081.82,Mental Health & Addiction Serv
158,2025-03,39250420.01,Mental Health & Addiction Serv
159,2025-04,49515255.77,Mental Health & Addiction Serv
160,2025-05,42767334.32,Mental Health & Addiction Serv
161,2025-06,37393354.07,Mental Health & Addiction Serv
162,2025-07,49705448.43,Mental Health & Addiction Serv
163,2025-08,40545678.45,Mental Health & Addiction Serv
164,2025-09,43413918.42,Mental Health & Addiction Serv
165,2025-10,40136651.71,Mental Health & Addiction Serv
166,2025-11,47498549.44,Mental Health & Addiction Serv
167,2025-12,42518245.35,Mental Health & Addiction Serv
0,2012-01,2675092.71,Military Dept.
1,2012-02,2710691.4,Military Dept.
2,2012-03,1016953.0,Military Dept.
3,2012-04,1621456.3699999999,Military Dept.
4,2012-05,1701081.37,Military Dept.
5,2012-06,1246263.0,Military Dept.
6,2012-07,1647314.07,Military Dept.
7,2012-08,2148074.9699999997,Military Dept.
8,2012-09,1730259.22,Military Dept.
9,2012-10,1685124.43,Military Dept.
10,2012-11,1136710.96,Military Dept.
11,2012-12,1433259.6199999999,Military Dept.
12,2013-01,1067369.17,Military Dept.
13,2013-02,978506.37,Military Dept.
14,2013-03,1216100.64,Military Dept.
15,2013-04,1433872.75,Military Dept.
16,2013-05,719948.44,Military Dept.
17,2013-06,1518815.22,Military Dept.
18,2013-07,1605582.52,Military Dept.
19,2013-08,835019.31,Military Dept.
20,2013-09,1223218.46,Military Dept.
21,2013-10,1799863.54,Military Dept.
22,2013-11,978089.96,Military Dept.
23,2013-12,1581018.73,Military Dept.
24,2014-01,1237321.84,Military Dept.
25,2014-02,854150.13,Military Dept.
26,2014-03,665690.41,Military Dept.
27,2014-04,2124711.27,Military Dept.
28,2014-05,1356306.73,Military Dept.
29,2014-06,1304890.4,Military Dept.
30,2014-07,2065838.66,Military Dept.
31,2014-08,1066902.22,Military Dept.
32,2014-09,1209295.44,Military Dept.
33,2014-10,1418630.59,Military Dept.
34,2014-11,1099158.54,Military Dept.
35,2014-12,1610753.43,Military Dept.
36,2015-01,936293.14,Military Dept.
37,2015-02,761344.0,Military Dept.
38,2015-03,872538.63,Military Dept.
39,2015-04,669800.51,Military Dept.
40,2015-05,992723.48,Military Dept.
41,2015-06,1458523.66,Military Dept.
42,2015-07,1353396.62,Military Dept.
43,2015-08,1097150.21,Military Dept.
44,2015-09,1274498.69,Military Dept.
45,2015-10,1266938.21,Military Dept.
46,2015-11,1281729.51,Military Dept.
47,2015-12,1408698.5,Military Dept.
48,2016-01,663495.1,Military Dept.
49,2016-02,632553.02,Military Dept.
50,2016-03,1192151.43,Military Dept.
51,2016-04,742350.1900000001,Military Dept.
52,2016-05,973244.4299999999,Military Dept.
53,2016-06,1072705.44,Military Dept.
54,2016-07,967788.31,Military Dept.
55,2016-08,1135917.28,Military Dept.
56,2016-09,1023170.14,Military Dept.
57,2016-10,1245114.07,Military Dept.
58,2016-11,989926.12,Military Dept.
59,2016-12,1775561.15,Military Dept.
60,2017-01,751383.25,Military Dept.
61,2017-02,1191630.78,Military Dept.
62,2017-03,838735.98,Military Dept.
63,2017-04,904793.03,Military Dept.
64,2017-05,1389564.56,Military Dept.
65,2017-06,1190479.85,Military Dept.
66,2017-07,1035274.38,Military Dept.
67,2017-08,1016930.94,Military Dept.
68,2017-09,1464291.9400000002,Military Dept.
69,2017-10,1034390.57,Military Dept.
70,2017-11,783912.33,Military Dept.
71,2017-12,1391408.47,Military Dept.
72,2018-01,525346.97,Military Dept.
73,2018-02,1753292.8800000001,Military Dept.
74,2018-03,1048304.09,Military Dept.
75,2018-04,1790897.03,Military Dept.
76,2018-05,1132293.21,Military Dept.
77,2018-06,1245045.68,Military Dept.
78,2018-07,1514875.55,Military Dept.
79,2018-08,1526017.29,Military Dept.
80,2018-09,1376121.64,Military Dept.
81,2018-10,2490226.19,Military Dept.
82,2018-11,1748701.16,Military Dept.
83,2018-12,2073892.22,Military Dept.
84,2019-01,463263.17,Military Dept.
85,2019-02,1013194.32,Military Dept.
86,2019-03,713034.33,Military Dept.
87,2019-04,1328880.12,Military Dept.
88,2019-05,1993265.42,Military Dept.
89,2019-06,1282308.24,Military Dept.
90,2019-07,2222443.4,Military Dept.
91,2019-08,2597804.18,Military Dept.
92,2019-09,1723059.01,Military Dept.
93,2019-10,2103393.86,Military Dept.
94,2019-11,2877530.76,Military Dept.
95,2019-12,3009222.97,Military Dept.
96,2020-01,1518218.13,Military Dept.
97,2020-02,1143427.74,Military Dept.
98,2020-03,2915873.8,Military Dept.
99,2020-04,1723548.03,Military Dept.
100,2020-05,1424952.32,Military Dept.
101,2020-06,1277305.29,Military Dept.
102,2020-07,1300008.51,Military Dept.
103,2020-08,1372292.66,Military Dept.
104,2020-09,1958840.39,Military Dept.
105,2020-10,1627323.02,Military Dept.
106,2020-11,1581470.69,Military Dept.
107,2020-12,2716049.57,Military Dept.
108,2021-01,1123971.23,Military Dept.
109,2021-02,1264544.04,Military Dept.
110,2021-03,1183657.86,Military Dept.
111,2021-04,1575672.96,Military Dept.
112,2021-05,2078645.69,Military Dept.
113,2021-06,1321541.81,Military Dept.
114,2021-07,2235152.76,Military Dept.
115,2021-08,1385954.58,Military Dept.
116,2021-09,1883662.27,Military Dept.
117,2021-10,2909172.75,Military Dept.
118,2021-11,1637333.83,Military Dept.
119,2021-12,1907237.1,Military Dept.
120,2022-01,484865.0,Military Dept.
121,2022-02,1717718.39,Military Dept.
122,2022-03,1695760.52,Military Dept.
123,2022-04,2346417.43,Military Dept.
124,2022-05,1243354.3,Military Dept.
125,2022-06,1369644.63,Military Dept.
126,2022-07,1663567.6,Military Dept.
127,2022-08,1676136.54,Military Dept.
128,2022-09,2295852.7,Military Dept.
129,2022-10,1618892.58,Military Dept.
130,2022-11,2904240.09,Military Dept.
131,2022-12,3032967.43,Military Dept.
132,2023-01,598615.09,Military Dept.
133,2023-02,1379242.08,Military Dept.
134,2023-03,1414407.45,Military Dept.
135,2023-04,1204643.23,Military Dept.
136,2023-05,506752.76,Military Dept.
137,2023-06,2278471.38,Military Dept.
138,2023-07,1310113.91,Military Dept.
139,2023-08,1356059.5,Military Dept.
140,2023-09,2667874.71,Military Dept.
141,2023-10,1857182.72,Military Dept.
142,2023-11,2195093.11,Military Dept.
143,2023-12,3999119.42,Military Dept.
144,2024-01,1588772.83,Military Dept.
145,2024-02,1351372.72,Military Dept.
146,2024-03,1880377.64,Military Dept.
147,2024-04,1772237.48,Military Dept.
148,2024-05,845096.65,Military Dept.
149,2024-06,1810783.84,Military Dept.
150,2024-07,1842282.46,Military Dept.
151,2024-08,1244019.23,Military Dept.
152,2024-09,1925527.99,Military Dept.
153,2024-10,2086187.7,Military Dept.
154,2024-11,1883866.95,Military Dept.
155,2024-12,2374118.15,Military Dept.
156,2025-01,1606142.63,Military Dept.
157,2025-02,1546050.32,Military Dept.
158,2025-03,1353858.65,Military Dept.
159,2025-04,1735468.37,Military Dept.
160,2025-05,1384645.81,Military Dept.
161,2025-06,1476333.67,Military Dept.
162,2025-07,1590639.61,Military Dept.
163,2025-08,1694622.6,Military Dept.
164,2025-09,1765195.26,Military Dept.
165,2025-10,1641448.91,Military Dept.
166,2025-11,2069685.83,Military Dept.
167,2025-12,2298003.34,Military Dept.
0,2012-01,7679872.61,Office of Policy & Management
1,2012-02,6876380.93,Office of Policy & Management
2,2012-03,197747438.63,Office of Policy & Management
3,2012-04,8655984.35,Office of Policy & Management
4,2012-05,15865002.02,Office of Policy & Management
5,2012-06,53441949.32,Office of Policy & Management
6,2012-07,3374939.3,Office of Policy & Management
7,2012-08,14999094.42,Office of Policy & Management
8,2012-09,21811911.509999998,Office of Policy & Management
9,2012-10,10755404.43,Office of Policy & Management
10,2012-11,23334323.59,Office of Policy & Management
11,2012-12,29381751.52,Office of Policy & Management
12,2013-01,2946574.02,Office of Policy & Management
13,2013-02,57825728.38,Office of Policy & Management
14,2013-03,210736732.99,Office of Policy & Management
15,2013-04,3115339.14,Office of Policy & Management
16,2013-05,17718441.57,Office of Policy & Management
17,2013-06,52785842.26,Office of Policy & Management
18,2013-07,8398717.82,Office of Policy & Management
19,2013-08,17379752.85,Office of Policy & Management
20,2013-09,25232941.330000002,Office of Policy & Management
21,2013-10,7364666.1,Office of Policy & Management
22,2013-11,19095178.29,Office of Policy & Management
23,2013-12,27085079.45,Office of Policy & Management
24,2014-01,1223539.31,Office of Policy & Management
25,2014-02,52923249.21,Office of Policy & Management
26,2014-03,198497487.78,Office of Policy & Management
27,2014-04,5829418.56,Office of Policy & Management
28,2014-05,6536579.74,Office of Policy & Management
29,2014-06,58050692.3,Office of Policy & Management
30,2014-07,62823749.03,Office of Policy & Management
31,2014-08,1785007.95,Office of Policy & Management
32,2014-09,25645438.96,Office of Policy & Management
33,2014-10,8210196.329999999,Office of Policy & Management
34,2014-11,5225237.31,Office of Policy & Management
35,2014-12,25837442.95,Office of Policy & Management
36,2015-01,1951865.62,Office of Policy & Management
37,2015-02,13126227.02,Office of Policy & Management
38,2015-03,213300132.14,Office of Policy & Management
39,2015-04,3782235.61,Office of Policy & Management
40,2015-05,2377094.0300000003,Office of Policy & Management
41,2015-06,67116163.16,Office of Policy & Management
42,2015-07,2919120.24,Office of Policy & Management
43,2015-08,58542421.51,Office of Policy & Management
44,2015-09,28168728.02,Office of Policy & Management
45,2015-10,9137474.73,Office of Policy & Management
46,2015-11,10865335.31,Office of Policy & Management
47,2015-12,28744728.26,Office of Policy & Management
48,2016-01,2118447.55,Office of Policy & Management
49,2016-02,5513885.33,Office of Policy & Management
50,2016-03,207528175.23,Office of Policy & Management
51,2016-04,13580707.700000001,Office of Policy & Management
52,2016-05,3079600.06,Office of Policy & Management
53,2016-06,54444620.04,Office of Policy & Management
54,2016-07,4080021.04,Office of Policy & Management
55,2016-08,4193159.02,Office of Policy & Management
56,2016-09,32537520.490000002,Office of Policy & Management
57,2016-10,20260590.4,Office of Policy & Management
58,2016-11,4081898.99,Office of Policy & Management
59,2016-12,100282712.96,Office of Policy & Management
60,2017-01,130651337.72,Office of Policy & Management
61,2017-02,3730454.65,Office of Policy & Management
62,2017-03,227605960.94,Office of Policy & Management
63,2017-04,2930282.59,Office of Policy & Management
64,2017-05,19278667.86,Office of Policy & Management
65,2017-06,52372679.72,Office of Policy & Management
66,2017-07,10101407.34,Office of Policy & Management
67,2017-08,6278925.4,Office of Policy & Management
68,2017-09,23892534.919999998,Office of Policy & Management
69,2017-10,14621123.790000001,Office of Policy & Management
70,2017-11,4752838.8,Office of Policy & Management
71,2017-12,85321332.63,Office of Policy & Management
72,2018-01,645666.84,Office of Policy & Management
73,2018-02,6517301.92,Office of Policy & Management
74,2018-03,3503144.34,Office of Policy & Management
75,2018-04,8342632.55,Office of Policy & Management
76,2018-05,217391277.34,Office of Policy & Management
77,2018-06,85091206.93,Office of Policy & Management
78,2018-07,2691595.03,Office of Policy & Management
79,2018-08,6981453.21,Office of Policy & Management
80,2018-09,50328999.18,Office of Policy & Management
81,2018-10,17592235.71,Office of Policy & Management
82,2018-11,5503255.74,Office of Policy & Management
83,2018-12,80154978.96,Office of Policy & Management
84,2019-01,32518967.080000002,Office of Policy & Management
85,2019-02,7575880.45,Office of Policy & Management
86,2019-03,8256676.8100000005,Office of Policy & Management
87,2019-04,262102243.44,Office of Policy & Management
88,2019-05,5913864.8,Office of Policy & Management
89,2019-06,36364271.19,Office of Policy & Management
90,2019-07,6560288.64,Office of Policy & Management
91,2019-08,3609830.03,Office of Policy & Management
92,2019-09,23855074.18,Office of Policy & Management
93,2019-10,4958486.27,Office of Policy & Management
94,2019-11,12684456.81,Office of Policy & Management
95,2019-12,85981653.36,Office of Policy & Management
96,2020-01,31537351.439999998,Office of Policy & Management
97,2020-02,4972513.64,Office of Policy & Management
98,2020-03,5692057.13,Office of Policy & Management
99,2020-04,248200786.26,Office of Policy & Management
100,2020-05,5984728.78,Office of Policy & Management
101,2020-06,27249720.99,Office of Policy & Management
102,2020-07,8557338.35,Office of Policy & Management
103,2020-08,5624132.17,Office of Policy & Management
104,2020-09,23406864.17,Office of Policy & Management
105,2020-10,26697357.56,Office of Policy & Management
106,2020-11,12305842.68,Office of Policy & Management
107,2020-12,103699310.44,Office of Policy & Management
108,2021-01,38910031.76,Office of Policy & Management
109,2021-02,2363731.14,Office of Policy & Management
110,2021-03,10790815.7,Office of Policy & Management
111,2021-04,258612361.26,Office of Policy & Management
112,2021-05,14804853.52,Office of Policy & Management
113,2021-06,85932167.92,Office of Policy & Management
114,2021-07,8417141.74,Office of Policy & Management
115,2021-08,7529167.89,Office of Policy & Management
116,2021-09,29390842.06,Office of Policy & Management
117,2021-10,10382162.99,Office of Policy & Management
118,2021-11,10192753.0,Office of Policy & Management
119,2021-12,549399602.1,Office of Policy & Management
120,2022-01,36246748.57,Office of Policy & Management
121,2022-02,4877343.58,Office of Policy & Management
122,2022-03,317026725.43,Office of Policy & Management
123,2022-04,76046902.3,Office of Policy & Management
124,2022-05,2677006.7800000003,Office of Policy & Management
125,2022-06,32383741.919999998,Office of Policy & Management
126,2022-07,2945114.75,Office of Policy & Management
127,2022-08,10725766.850000001,Office of Policy & Management
128,2022-09,21112405.14,Office of Policy & Management
129,2022-10,4656239.29,Office of Policy & Management
130,2022-11,6053583.28,Office of Policy & Management
131,2022-12,115020905.97,Office of Policy & Management
132,2023-01,133297808.76,Office of Policy & Management
133,2023-02,102966565.92,Office of Policy & Management
134,2023-03,335307583.06,Office of Policy & Management
135,2023-04,167838081.43,Office of Policy & Management
136,2023-05,321384863.05,Office of Policy & Management
137,2023-06,28087185.8,Office of Policy & Management
138,2023-07,6120858.48,Office of Policy & Management
139,2023-08,2022654.51,Office of Policy & Management
140,2023-09,23508832.27,Office of Policy & Management
141,2023-10,5475476.01,Office of Policy & Management
142,2023-11,9046284.61,Office of Policy & Management
143,2023-12,113891568.44,Office of Policy & Management
144,2024-01,105583286.46,Office of Policy & Management
145,2024-02,34371133.95,Office of Policy & Management
146,2024-03,152068637.38,Office of Policy & Management
147,2024-04,135069121.18,Office of Policy & Management
148,2024-05,189369269.34,Office of Policy & Management
149,2024-06,19482248.85,Office of Policy & Management
150,2024-07,13300941.31,Office of Policy & Management
151,2024-08,51209004.56,Office of Policy & Management
152,2024-09,62489895.72,Office of Policy & Management
153,2024-10,21678383.72,Office of Policy & Management
154,2024-11,17242826.99,Office of Policy & Management
155,2024-12,88720399.14,Office of Policy & Management
156,2025-01,93574253.24,Office of Policy & Management
157,2025-02,41504371.43,Office of Policy & Management
158,2025-03,81287867.35,Office of Policy & Management
159,2025-04,91624135.71,Office of Policy & Management
160,2025-05,124845640.42,Office of Policy & Management
161,2025-06,39830696.31,Office of Policy & Management
162,2025-07,26819134.45,Office of Policy & Management
163,2025-08,52929712.27,Office of Policy & Management
164,2025-09,67712339.63,Office of Policy & Management
165,2025-10,43175154.54,Office of Policy & Management
166,2025-11,31930809.61,Office of Policy & Management
167,2025-12,67091360.06,Office of Policy & Management
0,2012-01,40624483.43,Office of the State Treasurer
1,2012-02,47885580.080000006,Office of the State Treasurer
2,2012-03,83535508.13,Office of the State Treasurer
3,2012-04,35819979.91,Office of the State Treasurer
4,2012-05,115737279.75,Office of the State Treasurer
5,2012-06,553907031.45,Office of the State Treasurer
6,2012-07,287574014.28000003,Office of the State Treasurer
7,2012-08,92977262.24,Office of the State Treasurer
8,2012-09,185917915.82999998,Office of the State Treasurer
9,2012-10,154703748.54999998,Office of the State Treasurer
10,2012-11,232124246.22,Office of the State Treasurer
11,2012-12,218683498.0,Office of the State Treasurer
12,2013-01,28579812.01,Office of the State Treasurer
13,2013-02,53640801.42,Office of the State Treasurer
14,2013-03,75134140.35,Office of the State Treasurer
15,2013-04,50332155.03,Office of the State Treasurer
16,2013-05,222856842.46,Office of the State Treasurer
17,2013-06,340509429.39,Office of the State Treasurer
18,2013-07,361695234.12,Office of the State Treasurer
19,2013-08,122542327.16,Office of the State Treasurer
20,2013-09,179011384.78,Office of the State Treasurer
21,2013-10,172353903.46,Office of the State Treasurer
22,2013-11,183206669.14000002,Office of the State Treasurer
23,2013-12,227086265.34,Office of the State Treasurer
24,2014-01,24424556.709999997,Office of the State Treasurer
25,2014-02,52635473.42,Office of the State Treasurer
26,2014-03,15480320.28,Office of the State Treasurer
27,2014-04,227164010.91,Office of the State Treasurer
28,2014-05,184632981.64000002,Office of the State Treasurer
29,2014-06,341199261.82,Office of the State Treasurer
30,2014-07,116689614.67,Office of the State Treasurer
31,2014-08,18648586.31,Office of the State Treasurer
32,2014-09,270227033.17,Office of the State Treasurer
33,2014-10,172600351.87,Office of the State Treasurer
34,2014-11,18339959.22,Office of the State Treasurer
35,2014-12,396376576.19,Office of the State Treasurer
36,2015-01,4132752.89,Office of the State Treasurer
37,2015-02,119639065.7,Office of the State Treasurer
38,2015-03,4186106.8,Office of the State Treasurer
39,2015-04,127394006.66,Office of the State Treasurer
40,2015-05,95901270.53,Office of the State Treasurer
41,2015-06,560373297.71,Office of the State Treasurer
42,2015-07,2194248.38,Office of the State Treasurer
43,2015-08,85761736.54,Office of the State Treasurer
44,2015-09,333238195.85,Office of the State Treasurer
45,2015-10,171384193.37,Office of the State Treasurer
46,2015-11,16820356.31,Office of the State Treasurer
47,2015-12,440813787.95,Office of the State Treasurer
48,2016-01,21986321.66,Office of the State Treasurer
49,2016-02,18773662.72,Office of the State Treasurer
50,2016-03,245183308.28,Office of the State Treasurer
51,2016-04,9321069.3,Office of the State Treasurer
52,2016-05,130966623.05,Office of the State Treasurer
53,2016-06,161992196.7,Office of the State Treasurer
54,2016-07,351214612.78000003,Office of the State Treasurer
55,2016-08,191476715.98999998,Office of the State Treasurer
56,2016-09,267259565.48,Office of the State Treasurer
57,2016-10,97897687.11,Office of the State Treasurer
58,2016-11,186898882.75,Office of the State Treasurer
59,2016-12,535789169.73,Office of the State Treasurer
60,2017-01,2341586.2600000002,Office of the State Treasurer
61,2017-02,101334035.19,Office of the State Treasurer
62,2017-03,16870816.89,Office of the State Treasurer
63,2017-04,126360578.54,Office of the State Treasurer
64,2017-05,312974310.73,Office of the State Treasurer
65,2017-06,207012813.86,Office of the State Treasurer
66,2017-07,440300046.79,Office of the State Treasurer
67,2017-08,156295452.06,Office of the State Treasurer
68,2017-09,289294634.75,Office of the State Treasurer
69,2017-10,182892782.54000002,Office of the State Treasurer
70,2017-11,176229808.88,Office of the State Treasurer
71,2017-12,323195317.75,Office of the State Treasurer
72,2018-01,103952541.58,Office of the State Treasurer
73,2018-02,190247738.75,Office of the State Treasurer
74,2018-03,186677952.29,Office of the State Treasurer
75,2018-04,193744173.79,Office of the State Treasurer
76,2018-05,275418483.81,Office of the State Treasurer
77,2018-06,175819668.52,Office of the State Treasurer
78,2018-07,144427116.91,Office of the State Treasurer
79,2018-08,128473013.9,Office of the State Treasurer
80,2018-09,317881966.17,Office of the State Treasurer
81,2018-10,75450444.66,Office of the State Treasurer
82,2018-11,383429225.96999997,Office of the State Treasurer
83,2018-12,324486542.40000004,Office of the State Treasurer
84,2019-01,5715783.61,Office of the State Treasurer
85,2019-02,251302465.35,Office of the State Treasurer
86,2019-03,189685513.9,Office of the State Treasurer
87,2019-04,7977198.67,Office of the State Treasurer
88,2019-05,521936751.53999996,Office of the State Treasurer
89,2019-06,14333799.41,Office of the State Treasurer
90,2019-07,148669807.49,Office of the State Treasurer
91,2019-08,94435373.89,Office of the State Treasurer
92,2019-09,460718679.96,Office of the State Treasurer
93,2019-10,287358371.7,Office of the State Treasurer
94,2019-11,154754993.55,Office of the State Treasurer
95,2019-12,665982376.48,Office of the State Treasurer
96,2020-01,50696249.23,Office of the State Treasurer
97,2020-02,195607285.61,Office of the State Treasurer
98,2020-03,271253346.45000005,Office of the State Treasurer
99,2020-04,2015857.49,Office of the State Treasurer
100,2020-05,446709792.17999995,Office of the State Treasurer
101,2020-06,112257544.36,Office of the State Treasurer
102,2020-07,94575418.94,Office of the State Treasurer
103,2020-08,124579900.87,Office of the State Treasurer
104,2020-09,305754848.40000004,Office of the State Treasurer
105,2020-10,376547021.94,Office of the State Treasurer
106,2020-11,129543751.39000002,Office of the State Treasurer
107,2020-12,307948271.16,Office of the State Treasurer
108,2021-01,64180215.84,Office of the State Treasurer
109,2021-02,160918371.48,Office of the State Treasurer
110,2021-03,263980470.32,Office of the State Treasurer
111,2021-04,213939500.03,Office of the State Treasurer
112,2021-05,257724296.54,Office of the State Treasurer
113,2021-06,8428787.84,Office of the State Treasurer
114,2021-07,131773208.29,Office of the State Treasurer
115,2021-08,304102854.76,Office of the State Treasurer
116,2021-09,225835410.08,Office of the State Treasurer
117,2021-10,320057383.95,Office of the State Treasurer
118,2021-11,190275832.75,Office of the State Treasurer
119,2021-12,293824806.40000004,Office of the State Treasurer
120,2022-01,184359540.47,Office of the State Treasurer
121,2022-02,151943569.12,Office of the State Treasurer
122,2022-03,242051788.63,Office of the State Treasurer
123,2022-04,206036746.8,Office of the State Treasurer
124,2022-05,206429193.05,Office of the State Treasurer
125,2022-06,125381846.16,Office of the State Treasurer
126,2022-07,261782248.78,Office of the State Treasurer
127,2022-08,111072895.56,Office of the State Treasurer
128,2022-09,331916712.15999997,Office of the State Treasurer
129,2022-10,335740739.82000005,Office of the State Treasurer
130,2022-11,53044294.15,Office of the State Treasurer
131,2022-12,355496642.2,Office of the State Treasurer
132,2023-01,250922551.35999998,Office of the State Treasurer
133,2023-02,148573715.09,Office of the State Treasurer
134,2023-03,368162367.76,Office of the State Treasurer
135,2023-04,1238551.8,Office of the State Treasurer
136,2023-05,320110438.6,Office of the State Treasurer
137,2023-06,3351939.2800000003,Office of the State Treasurer
138,2023-07,404254219.91,Office of the State Treasurer
